mean_noise_M,top-100 accuracy,method,D,dataset type
1.0,0.29,rMED,0.1,0r
1.0,0.19,rMED,0.1,0r
1.0,0.14,rMED,0.1,0r
1.0,0.3,rMED,0.1,0r
1.0,0.21,rMED,0.1,0r
1.0,0.16,rMED,0.1,0r
1.0,0.11,rMED,0.1,0r
1.0,0.14,rMED,0.1,0r
1.0,0.26,rMED,0.1,0r
1.0,0.32,rMED,0.1,0r
1.0,0.2,rMED,0.1,0r
1.0,0.18,rMED,0.1,0r
1.0,0.15,rMED,0.1,0r
1.0,0.14,rMED,0.1,0r
1.0,0.24,rMED,0.1,0r
1.0,0.3,rMED,0.1,0r
1.0,0.13,rMED,0.1,0r
1.0,0.17,rMED,0.1,0r
1.0,0.27,rMED,0.1,0r
1.0,0.23,rMED,0.1,0r
1.0,0.22,rMED,0.1,0r
1.0,0.13,rMED,0.1,0r
1.0,0.39,rMED,0.1,0r
1.0,0.19,rMED,0.1,0r
1.0,0.2,rMED,0.1,0r
1.0,0.3,rMED,0.1,0r
1.0,0.16,rMED,0.1,0r
1.0,0.1,rMED,0.1,0r
1.0,0.17,rMED,0.1,0r
1.0,0.47,rMED,0.1,0r
1.0,0.41,rMED,0.1,0r
1.0,0.33,rMED,0.1,0r
1.0,0.17,rMED,0.1,0r
1.0,0.17,rMED,0.1,0r
1.0,0.18,rMED,0.1,0r
1.0,0.22,rMED,0.1,0r
1.0,0.38,rMED,0.1,0r
1.0,0.1,rMED,0.1,0r
1.0,0.19,rMED,0.1,0r
1.0,0.2,rMED,0.1,0r
1.0,0.07,rMED,0.1,0r
1.0,0.17,rMED,0.1,0r
1.0,0.24,rMED,0.1,0r
1.0,0.11,rMED,0.1,0r
1.0,0.23,rMED,0.1,0r
1.0,0.12,rMED,0.1,0r
1.0,0.37,rMED,0.1,0r
1.0,0.02,rMED,0.1,0r
1.0,0.09,rMED,0.1,0r
0.5,0.85,tGEO,0.1,0r
0.5,0.83,tGEO,0.1,0r
0.5,0.75,tGEO,0.1,0r
0.5,0.79,tGEO,0.1,0r
0.5,0.74,tGEO,0.1,0r
0.5,0.79,tGEO,0.1,0r
0.5,0.79,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.85,tGEO,0.1,0r
0.5,0.82,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.84,tGEO,0.1,0r
0.5,0.71,tGEO,0.1,0r
0.5,0.82,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.83,tGEO,0.1,0r
0.5,0.88,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.85,tGEO,0.1,0r
0.5,0.89,tGEO,0.1,0r
0.5,0.87,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.88,tGEO,0.1,0r
0.5,0.8,tGEO,0.1,0r
0.5,0.73,tGEO,0.1,0r
0.5,0.83,tGEO,0.1,0r
0.5,0.86,tGEO,0.1,0r
0.5,0.85,tGEO,0.1,0r
0.5,0.79,tGEO,0.1,0r
0.5,0.84,tGEO,0.1,0r
0.5,0.8,tGEO,0.1,0r
0.5,0.83,tGEO,0.1,0r
0.5,0.82,tGEO,0.1,0r
0.5,0.76,tGEO,0.1,0r
0.5,0.79,tGEO,0.1,0r
0.5,0.85,tGEO,0.1,0r
0.5,0.66,tGEO,0.1,0r
0.5,0.84,tGEO,0.1,0r
0.5,0.83,tGEO,0.1,0r
0.5,0.65,tGEO,0.1,0r
0.5,0.65,tGEO,0.1,0r
0.5,0.82,tGEO,0.1,0r
0.5,0.78,tGEO,0.1,0r
0.5,0.87,tGEO,0.1,0r
0.5,0.84,tGEO,0.1,0r
0.5,0.74,tGEO,0.1,0r
0.5,0.76,tGEO,0.1,0r
0.5,0.74,tGEO,0.1,0r
0.5,0.74,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.78,tGEO,0.1,0r
0.5,0.79,tGEO,0.1,0r
0.5,0.82,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.91,tGEO,0.1,0r
0.5,0.78,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.78,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.86,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.8,tGEO,0.1,0r
0.5,0.82,tGEO,0.1,0r
0.5,0.8,tGEO,0.1,0r
0.5,0.78,tGEO,0.1,0r
0.5,0.83,tGEO,0.1,0r
0.5,0.79,tGEO,0.1,0r
0.5,0.89,tGEO,0.1,0r
0.5,0.87,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.78,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.84,tGEO,0.1,0r
0.5,0.76,tGEO,0.1,0r
0.5,0.77,tGEO,0.1,0r
0.5,0.78,tGEO,0.1,0r
0.5,0.71,tGEO,0.1,0r
0.5,0.86,tGEO,0.1,0r
0.5,0.83,tGEO,0.1,0r
0.5,0.81,tGEO,0.1,0r
0.5,0.82,tGEO,0.1,0r
0.5,0.67,tGEO,0.1,0r
0.5,0.86,tGEO,0.1,0r
0.5,0.86,tGEO,0.1,0r
0.5,0.73,tGEO,0.1,0r
0.5,0.83,tGEO,0.1,0r
0.5,0.8,tGEO,0.1,0r
0.5,0.88,tGEO,0.1,0r
0.5,0.83,tGEO,0.1,0r
0.5,0.78,tGEO,0.1,0r
0.5,0.78,tGEO,0.1,0r
0.5,0.82,tGEO,0.1,0r
0.5,0.79,tGEO,0.1,0r
0.5,0.72,tGEO,0.1,0r
0.5,0.77,tGEO,0.1,0r
0.5,0.83,tGEO,0.1,0r
0.5,0.78,tGEO,0.1,0r
0.5,0.87,tGEO,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.04,stuart,0.1,0r
12.0,0.04,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.03,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.03,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.03,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.03,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.03,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.03,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.0,stuart,0.1,0r
12.0,0.01,stuart,0.1,0r
12.0,0.02,stuart,0.1,0r
0.5,0.84,tMED,0.1,0r
0.5,0.82,tMED,0.1,0r
0.5,0.79,tMED,0.1,0r
0.5,0.71,tMED,0.1,0r
0.5,0.73,tMED,0.1,0r
0.5,0.8,tMED,0.1,0r
0.5,0.75,tMED,0.1,0r
0.5,0.8,tMED,0.1,0r
0.5,0.84,tMED,0.1,0r
0.5,0.76,tMED,0.1,0r
0.5,0.68,tMED,0.1,0r
0.5,0.76,tMED,0.1,0r
0.5,0.78,tMED,0.1,0r
0.5,0.75,tMED,0.1,0r
0.5,0.82,tMED,0.1,0r
0.5,0.73,tMED,0.1,0r
0.5,0.87,tMED,0.1,0r
0.5,0.8,tMED,0.1,0r
0.5,0.83,tMED,0.1,0r
0.5,0.83,tMED,0.1,0r
0.5,0.77,tMED,0.1,0r
0.5,0.81,tMED,0.1,0r
0.5,0.81,tMED,0.1,0r
0.5,0.7,tMED,0.1,0r
0.5,0.68,tMED,0.1,0r
0.5,0.79,tMED,0.1,0r
0.5,0.78,tMED,0.1,0r
0.5,0.82,tMED,0.1,0r
0.5,0.64,tMED,0.1,0r
0.5,0.81,tMED,0.1,0r
0.5,0.74,tMED,0.1,0r
0.5,0.8,tMED,0.1,0r
0.5,0.74,tMED,0.1,0r
0.5,0.69,tMED,0.1,0r
0.5,0.73,tMED,0.1,0r
0.5,0.8,tMED,0.1,0r
0.5,0.51,tMED,0.1,0r
0.5,0.8,tMED,0.1,0r
0.5,0.81,tMED,0.1,0r
0.5,0.47,tMED,0.1,0r
0.5,0.64,tMED,0.1,0r
0.5,0.76,tMED,0.1,0r
0.5,0.78,tMED,0.1,0r
0.5,0.81,tMED,0.1,0r
0.5,0.83,tMED,0.1,0r
0.5,0.69,tMED,0.1,0r
0.5,0.79,tMED,0.1,0r
0.5,0.79,tMED,0.1,0r
0.5,0.72,tMED,0.1,0r
0.5,0.74,tMED,0.1,0r
0.5,0.82,tMED,0.1,0r
0.5,0.76,tMED,0.1,0r
0.5,0.83,tMED,0.1,0r
0.5,0.86,tMED,0.1,0r
0.5,0.9,tMED,0.1,0r
0.5,0.71,tMED,0.1,0r
0.5,0.78,tMED,0.1,0r
0.5,0.74,tMED,0.1,0r
0.5,0.76,tMED,0.1,0r
0.5,0.86,tMED,0.1,0r
0.5,0.8,tMED,0.1,0r
0.5,0.83,tMED,0.1,0r
0.5,0.78,tMED,0.1,0r
0.5,0.78,tMED,0.1,0r
0.5,0.76,tMED,0.1,0r
0.5,0.72,tMED,0.1,0r
0.5,0.75,tMED,0.1,0r
0.5,0.73,tMED,0.1,0r
0.5,0.87,tMED,0.1,0r
0.5,0.82,tMED,0.1,0r
0.5,0.82,tMED,0.1,0r
0.5,0.77,tMED,0.1,0r
0.5,0.83,tMED,0.1,0r
0.5,0.81,tMED,0.1,0r
0.5,0.83,tMED,0.1,0r
0.5,0.81,tMED,0.1,0r
0.5,0.74,tMED,0.1,0r
0.5,0.71,tMED,0.1,0r
0.5,0.61,tMED,0.1,0r
0.5,0.77,tMED,0.1,0r
0.5,0.82,tMED,0.1,0r
0.5,0.78,tMED,0.1,0r
0.5,0.79,tMED,0.1,0r
0.5,0.67,tMED,0.1,0r
0.5,0.82,tMED,0.1,0r
0.5,0.86,tMED,0.1,0r
0.5,0.72,tMED,0.1,0r
0.5,0.81,tMED,0.1,0r
0.5,0.73,tMED,0.1,0r
0.5,0.78,tMED,0.1,0r
0.5,0.79,tMED,0.1,0r
0.5,0.83,tMED,0.1,0r
0.5,0.72,tMED,0.1,0r
0.5,0.74,tMED,0.1,0r
0.5,0.79,tMED,0.1,0r
0.5,0.62,tMED,0.1,0r
0.5,0.77,tMED,0.1,0r
0.5,0.84,tMED,0.1,0r
0.5,0.79,tMED,0.1,0r
0.5,0.82,tMED,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.07,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.07,rGEO,0.1,0r
4.0,0.08,rGEO,0.1,0r
4.0,0.01,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.06,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.07,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.0,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.01,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.07,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.0,rGEO,0.1,0r
4.0,0.07,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.01,rGEO,0.1,0r
4.0,0.01,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.0,rGEO,0.1,0r
4.0,0.01,rGEO,0.1,0r
4.0,0.1,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.01,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.01,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.09,rGEO,0.1,0r
4.0,0.0,rGEO,0.1,0r
4.0,0.08,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.07,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.06,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.06,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.01,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.06,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.0,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.07,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.01,rGEO,0.1,0r
4.0,0.01,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.05,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.0,rGEO,0.1,0r
4.0,0.08,rGEO,0.1,0r
4.0,0.04,rGEO,0.1,0r
4.0,0.03,rGEO,0.1,0r
4.0,0.07,rGEO,0.1,0r
4.0,0.02,rGEO,0.1,0r
0.5,0.86,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.78,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.83,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.89,MAIC,0.1,0r
0.5,0.83,MAIC,0.1,0r
0.5,0.83,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.87,MAIC,0.1,0r
0.5,0.78,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.88,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.86,MAIC,0.1,0r
0.5,0.91,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.83,MAIC,0.1,0r
0.5,0.87,MAIC,0.1,0r
0.5,0.81,MAIC,0.1,0r
0.5,0.78,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.88,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.86,MAIC,0.1,0r
0.5,0.8,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.83,MAIC,0.1,0r
0.5,0.79,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.73,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.78,MAIC,0.1,0r
0.5,0.79,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.83,MAIC,0.1,0r
0.5,0.77,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.79,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.83,MAIC,0.1,0r
0.5,0.79,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.87,MAIC,0.1,0r
0.5,0.91,MAIC,0.1,0r
0.5,0.86,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.81,MAIC,0.1,0r
0.5,0.81,MAIC,0.1,0r
0.5,0.9,MAIC,0.1,0r
0.5,0.89,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.79,MAIC,0.1,0r
0.5,0.86,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.8,MAIC,0.1,0r
0.5,0.87,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.88,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.86,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.78,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.87,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.77,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.8,MAIC,0.1,0r
0.5,0.84,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.82,MAIC,0.1,0r
0.5,0.87,MAIC,0.1,0r
0.5,0.8,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.79,MAIC,0.1,0r
0.5,0.77,MAIC,0.1,0r
0.5,0.85,MAIC,0.1,0r
0.5,0.86,MAIC,0.1,0r
0.5,0.87,MAIC,0.1,0r
1.0,0.63,MAIC,0.1,0r
1.0,0.52,MAIC,0.1,0r
1.0,0.51,MAIC,0.1,0r
1.0,0.58,MAIC,0.1,0r
1.0,0.59,MAIC,0.1,0r
1.0,0.39,MAIC,0.1,0r
1.0,0.31,MAIC,0.1,0r
1.0,0.48,MAIC,0.1,0r
1.0,0.42,MAIC,0.1,0r
1.0,0.51,MAIC,0.1,0r
1.0,0.44,MAIC,0.1,0r
1.0,0.62,MAIC,0.1,0r
1.0,0.41,MAIC,0.1,0r
1.0,0.63,MAIC,0.1,0r
1.0,0.65,MAIC,0.1,0r
1.0,0.57,MAIC,0.1,0r
1.0,0.66,MAIC,0.1,0r
1.0,0.65,MAIC,0.1,0r
1.0,0.46,MAIC,0.1,0r
1.0,0.66,MAIC,0.1,0r
1.0,0.66,MAIC,0.1,0r
1.0,0.71,MAIC,0.1,0r
1.0,0.62,MAIC,0.1,0r
1.0,0.53,MAIC,0.1,0r
1.0,0.58,MAIC,0.1,0r
1.0,0.43,MAIC,0.1,0r
1.0,0.52,MAIC,0.1,0r
1.0,0.35,MAIC,0.1,0r
1.0,0.4,MAIC,0.1,0r
1.0,0.51,MAIC,0.1,0r
1.0,0.54,MAIC,0.1,0r
1.0,0.61,MAIC,0.1,0r
1.0,0.54,MAIC,0.1,0r
1.0,0.39,MAIC,0.1,0r
1.0,0.5,MAIC,0.1,0r
1.0,0.65,MAIC,0.1,0r
1.0,0.44,MAIC,0.1,0r
1.0,0.61,MAIC,0.1,0r
1.0,0.53,MAIC,0.1,0r
1.0,0.59,MAIC,0.1,0r
1.0,0.6,MAIC,0.1,0r
1.0,0.61,MAIC,0.1,0r
1.0,0.53,MAIC,0.1,0r
1.0,0.41,MAIC,0.1,0r
1.0,0.65,MAIC,0.1,0r
1.0,0.54,MAIC,0.1,0r
1.0,0.38,MAIC,0.1,0r
1.0,0.61,MAIC,0.1,0r
1.0,0.57,MAIC,0.1,0r
1.0,0.55,MAIC,0.1,0r
1.0,0.66,MAIC,0.1,0r
1.0,0.63,MAIC,0.1,0r
1.0,0.58,MAIC,0.1,0r
1.0,0.42,MAIC,0.1,0r
1.0,0.63,MAIC,0.1,0r
1.0,0.45,MAIC,0.1,0r
1.0,0.6,MAIC,0.1,0r
1.0,0.52,MAIC,0.1,0r
1.0,0.57,MAIC,0.1,0r
1.0,0.42,MAIC,0.1,0r
1.0,0.59,MAIC,0.1,0r
1.0,0.53,MAIC,0.1,0r
1.0,0.56,MAIC,0.1,0r
1.0,0.49,MAIC,0.1,0r
1.0,0.37,MAIC,0.1,0r
1.0,0.53,MAIC,0.1,0r
1.0,0.68,MAIC,0.1,0r
1.0,0.53,MAIC,0.1,0r
1.0,0.62,MAIC,0.1,0r
1.0,0.58,MAIC,0.1,0r
1.0,0.57,MAIC,0.1,0r
1.0,0.61,MAIC,0.1,0r
1.0,0.48,MAIC,0.1,0r
1.0,0.62,MAIC,0.1,0r
1.0,0.55,MAIC,0.1,0r
1.0,0.64,MAIC,0.1,0r
1.0,0.54,MAIC,0.1,0r
1.0,0.63,MAIC,0.1,0r
1.0,0.53,MAIC,0.1,0r
1.0,0.57,MAIC,0.1,0r
1.0,0.64,MAIC,0.1,0r
1.0,0.5,MAIC,0.1,0r
1.0,0.59,MAIC,0.1,0r
1.0,0.52,MAIC,0.1,0r
1.0,0.59,MAIC,0.1,0r
1.0,0.43,MAIC,0.1,0r
1.0,0.52,MAIC,0.1,0r
1.0,0.59,MAIC,0.1,0r
1.0,0.56,MAIC,0.1,0r
1.0,0.5,MAIC,0.1,0r
1.0,0.62,MAIC,0.1,0r
1.0,0.54,MAIC,0.1,0r
1.0,0.54,MAIC,0.1,0r
1.0,0.62,MAIC,0.1,0r
1.0,0.46,MAIC,0.1,0r
1.0,0.44,MAIC,0.1,0r
1.0,0.64,MAIC,0.1,0r
1.0,0.62,MAIC,0.1,0r
1.0,0.41,MAIC,0.1,0r
1.0,0.62,MAIC,0.1,0r
1.0,0.45,MC1,0.1,0m
1.0,0.38,MC1,0.1,0m
1.0,0.48,MC1,0.1,0m
1.0,0.48,MC1,0.1,0m
1.0,0.42,MC1,0.1,0m
1.0,0.23,MC1,0.1,0m
1.0,0.21,MC1,0.1,0m
1.0,0.24,MC1,0.1,0m
1.0,0.06,MC1,0.1,0m
1.0,0.48,MC1,0.1,0m
1.0,0.32,MC1,0.1,0m
1.0,0.53,MC1,0.1,0m
1.0,0.22,MC1,0.1,0m
1.0,0.43,MC1,0.1,0m
1.0,0.42,MC1,0.1,0m
1.0,0.4,MC1,0.1,0m
1.0,0.53,MC1,0.1,0m
1.0,0.67,MC1,0.1,0m
1.0,0.12,MC1,0.1,0m
1.0,0.58,MC1,0.1,0m
1.0,0.45,MC1,0.1,0m
1.0,0.61,MC1,0.1,0m
1.0,0.49,MC1,0.1,0m
1.0,0.46,MC1,0.1,0m
1.0,0.41,MC1,0.1,0m
1.0,0.25,MC1,0.1,0m
1.0,0.39,MC1,0.1,0m
1.0,0.1,MC1,0.1,0m
1.0,0.31,MC1,0.1,0m
1.0,0.2,MC1,0.1,0m
1.0,0.26,MC1,0.1,0m
1.0,0.61,MC1,0.1,0m
1.0,0.47,MC1,0.1,0m
1.0,0.25,MC1,0.1,0m
1.0,0.21,MC1,0.1,0m
1.0,0.47,MC1,0.1,0m
1.0,0.21,MC1,0.1,0m
1.0,0.29,MC1,0.1,0m
1.0,0.36,MC1,0.1,0m
1.0,0.6,MC1,0.1,0m
1.0,0.33,MC1,0.1,0m
1.0,0.54,MC1,0.1,0m
1.0,0.48,MC1,0.1,0m
1.0,0.25,MC1,0.1,0m
1.0,0.55,MC1,0.1,0m
1.0,0.39,MC1,0.1,0m
1.0,0.29,MC1,0.1,0m
1.0,0.49,MC1,0.1,0m
1.0,0.43,MC1,0.1,0m
1.0,0.54,MC1,0.1,0m
1.0,0.45,MC1,0.1,0m
1.0,0.28,MC1,0.1,0m
1.0,0.53,MC1,0.1,0m
1.0,0.44,MC1,0.1,0m
1.0,0.48,MC1,0.1,0m
1.0,0.26,MC1,0.1,0m
1.0,0.54,MC1,0.1,0m
1.0,0.27,MC1,0.1,0m
1.0,0.28,MC1,0.1,0m
1.0,0.27,MC1,0.1,0m
1.0,0.36,MC1,0.1,0m
1.0,0.4,MC1,0.1,0m
1.0,0.37,MC1,0.1,0m
1.0,0.38,MC1,0.1,0m
1.0,0.23,MC1,0.1,0m
